Source IP,Destination IP,Source Port,Destination Port,Payload Length,Timestamp,Protocol ID,Protocol Name,Packet Size,Flow Size
200.204.40.71,77.244.224.50,35557,35762,-1,1564319805239,6,TCP,66,230
200.204.40.71,77.244.224.50,35557,35762,-1,1564319805239,6,TCP,66,231
200.204.40.71,77.244.224.50,35557,35762,-1,1564319805240,6,TCP,66,232
200.204.40.71,77.244.224.50,35557,35762,-1,1564319805240,6,TCP,66,233
200.204.40.71,77.244.224.50,35557,35762,-1,1564319805241,6,TCP,66,234
200.204.40.71,77.244.224.50,35557,35762,-1,1564319805241,6,TCP,66,235
200.204.40.71,77.244.224.50,35557,35762,-1,1564319805241,6,TCP,66,236
200.204.40.71,77.244.224.50,35557,35762,-1,1564319805242,6,TCP,66,237
200.204.40.71,77.244.224.50,35557,35762,-1,1564319805242,6,TCP,66,238
200.204.40.71,77.244.224.50,35557,35762,-1,1564319805242,6,TCP,66,239
200.204.40.71,77.244.224.50,35557,35762,71,1564319805553,6,TCP,137,240
200.204.40.71,77.244.224.50,35557,35762,141,1564319805553,6,TCP,207,241
200.204.40.71,77.244.224.50,35557,35762,268,1564319805553,6,TCP,334,242
77.244.224.50,235.102.223.166,48299,48299,178,1564319805555,17,UDP,220,9
77.244.224.50,235.102.223.166,48299,48299,178,1564319805555,17,UDP,220,10
77.244.224.50,235.102.223.166,48299,48299,405,1564319805555,17,UDP,447,11
77.244.224.50,235.102.223.166,48299,48299,405,1564319805555,17,UDP,447,12
77.244.224.50,235.102.223.166,48299,48299,428,1564319805555,17,UDP,470,13
77.244.224.50,235.102.223.166,48299,48299,428,1564319805555,17,UDP,470,14
77.244.224.50,235.102.223.166,48299,48299,226,1564319805555,17,UDP,268,15
77.244.224.50,235.102.223.166,48299,48299,226,1564319805555,17,UDP,268,16
200.204.40.71,77.244.224.50,35557,35762,268,1564319805572,6,TCP,334,243
77.244.224.50,200.204.40.71,35762,35557,-1,1564319805574,6,TCP,78,244
200.204.40.71,77.244.224.50,35557,35762,1028,1564319805649,6,TCP,1094,245
200.204.40.71,77.244.224.50,35557,35762,164,1564319805649,6,TCP,230,246
200.204.40.71,77.244.224.50,35557,35762,247,1564319805649,6,TCP,313,247
200.204.40.71,77.244.224.50,35557,35762,67,1564319805650,6,TCP,133,248
200.204.40.71,77.244.224.50,35557,35762,128,1564319805650,6,TCP,194,249
200.204.40.71,77.244.224.50,35557,35762,31,1564319805650,6,TCP,97,250
200.204.40.71,77.244.224.50,35557,35762,39,1564319805650,6,TCP,105,251
77.244.224.50,200.204.40.71,35762,35557,-1,1564319805651,6,TCP,66,252
77.244.224.50,200.204.40.71,35762,35557,-1,1564319805651,6,TCP,66,253
77.244.224.50,200.204.40.71,35762,35557,-1,1564319805651,6,TCP,66,254
200.204.40.71,77.244.224.50,35557,35762,282,1564319805651,6,TCP,348,255
77.244.224.50,200.204.40.71,35762,35557,-1,1564319805652,6,TCP,66,256
77.244.224.50,200.204.40.71,35762,35557,-1,1564319805652,6,TCP,66,257
77.244.224.50,200.204.40.71,35762,35557,-1,1564319805652,6,TCP,66,258
77.244.224.50,200.204.40.71,35762,35557,-1,1564319805652,6,TCP,66,259
77.244.224.50,200.204.40.71,35762,35557,39,1564319805653,6,TCP,105,260
200.204.40.71,77.244.224.50,35557,35762,-1,1564319805658,6,TCP,66,261
77.244.224.50,200.204.40.30,58476,35557,1350,1564319805829,17,UDP,1392,15
77.244.224.50,200.204.40.30,58476,35557,1350,1564319805829,17,UDP,1392,16
77.244.224.50,200.204.40.30,58476,35557,974,1564319805829,17,UDP,1016,17
77.244.224.50,200.204.40.30,58476,35557,1064,1564319805829,17,UDP,1106,18
200.204.40.30,77.244.224.50,35557,58476,20,1564319805836,17,UDP,62,19
200.204.40.30,77.244.224.50,35557,58476,147,1564319806003,17,UDP,189,20
200.204.40.30,77.244.224.50,35557,58476,18,1564319806003,17,UDP,60,21
77.244.224.50,200.204.40.30,58476,35557,28,1564319806013,17,UDP,70,22
77.244.224.50,200.204.40.30,58476,35557,1350,1564319806946,17,UDP,1392,23
77.244.224.50,200.204.40.30,58476,35557,1350,1564319806946,17,UDP,1392,24
77.244.224.50,200.204.40.30,58476,35557,974,1564319806947,17,UDP,1016,25
77.244.224.50,200.204.40.30,58476,35557,1071,1564319806947,17,UDP,1113,26
200.204.40.30,77.244.224.50,35557,58476,20,1564319806952,17,UDP,62,27
200.204.40.30,77.244.224.50,35557,58476,20,1564319806953,17,UDP,62,28
200.204.40.30,77.244.224.50,35557,58476,147,1564319807109,17,UDP,189,29
200.204.40.30,77.244.224.50,35557,58476,18,1564319807109,17,UDP,60,30
77.244.224.50,200.204.40.30,58476,35557,28,1564319807134,17,UDP,70,31
77.244.224.50,200.204.40.30,58476,35557,1350,1564319807997,17,UDP,1392,32
77.244.224.50,200.204.40.30,58476,35557,1350,1564319807997,17,UDP,1392,33
77.244.224.50,200.204.40.30,58476,35557,974,1564319807997,17,UDP,1016,34
77.244.224.50,200.204.40.30,58476,35557,1071,1564319807997,17,UDP,1113,35
200.204.40.30,77.244.224.50,35557,58476,20,1564319808003,17,UDP,62,36
200.204.40.30,77.244.224.50,35557,58476,20,1564319808004,17,UDP,62,37
200.204.40.30,77.244.224.50,35557,58476,147,1564319808172,17,UDP,189,38
200.204.40.30,77.244.224.50,35557,58476,18,1564319808172,17,UDP,60,39
77.244.224.50,200.204.40.30,58476,35557,28,1564319808177,17,UDP,70,40
77.244.224.50,200.204.40.30,58476,35557,1350,1564319809024,17,UDP,1392,41
77.244.224.50,200.204.40.30,58476,35557,1350,1564319809025,17,UDP,1392,42
77.244.224.50,200.204.40.30,58476,35557,974,1564319809025,17,UDP,1016,43
77.244.224.50,200.204.40.30,58476,35557,1071,1564319809025,17,UDP,1113,44
200.204.40.30,77.244.224.50,35557,58476,20,1564319809031,17,UDP,62,45
200.204.40.30,77.244.224.50,35557,58476,20,1564319809063,17,UDP,62,46
200.204.40.30,77.244.224.50,35557,58476,147,1564319809209,17,UDP,189,47
200.204.40.30,77.244.224.50,35557,58476,18,1564319809209,17,UDP,60,48
77.244.224.50,200.204.40.30,58476,35557,28,1564319809244,17,UDP,70,49
77.244.224.50,200.204.40.30,58476,35557,1350,1564319810012,17,UDP,1392,50
77.244.224.50,200.204.40.30,58476,35557,1350,1564319810013,17,UDP,1392,51
77.244.224.50,200.204.40.30,58476,35557,974,1564319810013,17,UDP,1016,52
77.244.224.50,200.204.40.30,58476,35557,1071,1564319810013,17,UDP,1113,53
200.204.40.30,77.244.224.50,35557,58476,20,1564319810019,17,UDP,62,54
200.204.40.30,77.244.224.50,35557,58476,20,1564319810053,17,UDP,62,55
200.204.40.30,77.244.224.50,35557,58476,146,1564319810183,17,UDP,188,56
200.204.40.30,77.244.224.50,35557,58476,18,1564319810183,17,UDP,60,57
77.244.224.50,200.204.40.30,58476,35557,28,1564319810185,17,UDP,70,58
77.244.224.50,200.204.40.27,38604,35557,54,1564319810596,6,TCP,120,18
77.244.224.50,200.204.40.27,38604,35557,753,1564319810596,6,TCP,819,19
200.204.40.27,77.244.224.50,35557,38604,-1,1564319810602,6,TCP,66,20
200.204.40.27,77.244.224.50,35557,38604,-1,1564319810602,6,TCP,66,21
200.204.40.27,77.244.224.50,35557,38604,68,1564319810625,6,TCP,134,22
200.204.40.27,77.244.224.50,35557,38604,364,1564319810625,6,TCP,430,23
200.204.40.27,77.244.224.50,35557,38604,268,1564319810625,6,TCP,334,24
200.204.40.27,77.244.224.50,35557,38604,39,1564319810625,6,TCP,105,25
77.244.224.50,200.204.40.27,38604,35557,-1,1564319810627,6,TCP,66,26
77.244.224.50,200.204.40.27,38604,35557,-1,1564319810628,6,TCP,66,27
77.244.224.50,200.204.40.27,38604,35557,39,1564319810629,6,TCP,105,28
200.204.40.27,77.244.224.50,35557,38604,-1,1564319810638,6,TCP,66,29
77.244.224.50,200.204.40.30,58476,35557,1350,1564319811052,17,UDP,1392,59
77.244.224.50,200.204.40.30,58476,35557,1350,1564319811052,17,UDP,1392,60
77.244.224.50,200.204.40.30,58476,35557,974,1564319811052,17,UDP,1016,61
77.244.224.50,200.204.40.30,58476,35557,1071,1564319811052,17,UDP,1113,62
200.204.40.30,77.244.224.50,35557,58476,20,1564319811058,17,UDP,62,63
200.204.40.30,77.244.224.50,35557,58476,20,1564319811059,17,UDP,62,64
200.204.40.30,77.244.224.50,35557,58476,146,1564319811228,17,UDP,188,65
200.204.40.30,77.244.224.50,35557,58476,18,1564319811228,17,UDP,60,66
77.244.224.50,200.204.40.30,58476,35557,28,1564319811231,17,UDP,70,67
77.244.224.50,79.120.24.112,54419,31980,28,1564319811249,17,UDP,70,1
79.120.24.112,77.244.224.50,31980,54419,165,1564319811313,17,UDP,207,2
77.244.224.50,200.204.40.71,35762,35557,91,1564319811316,6,TCP,157,262
77.244.224.50,200.204.40.71,35762,35557,93,1564319811316,6,TCP,159,263
77.244.224.50,200.204.40.71,35762,35557,1368,1564319811316,6,TCP,1434,264
77.244.224.50,200.204.40.71,35762,35557,1368,1564319811316,6,TCP,1434,265
77.244.224.50,200.204.40.71,35762,35557,147,1564319811317,6,TCP,213,266
77.244.224.50,200.204.40.71,35762,35557,2736,1564319811317,6,TCP,2802,267
77.244.224.50,200.204.40.71,35762,35557,147,1564319811317,6,TCP,213,268
77.244.224.50,200.204.40.71,35762,35557,2736,1564319811318,6,TCP,2802,269
77.244.224.50,16.162.117.109,28002,35557,-1,1564319811318,6,TCP,74,1
200.204.40.71,77.244.224.50,35557,35762,-1,1564319811321,6,TCP,66,270
200.204.40.71,77.244.224.50,35557,35762,-1,1564319811322,6,TCP,66,271
200.204.40.71,77.244.224.50,35557,35762,-1,1564319811322,6,TCP,66,272
200.204.40.71,77.244.224.50,35557,35762,-1,1564319811322,6,TCP,66,273
200.204.40.71,77.244.224.50,35557,35762,-1,1564319811322,6,TCP,66,274
200.204.40.71,77.244.224.50,35557,35762,-1,1564319811322,6,TCP,66,275
200.204.40.71,77.244.224.50,35557,35762,-1,1564319811322,6,TCP,66,276
77.244.224.50,200.204.40.71,35762,35557,281,1564319811323,6,TCP,347,277
200.204.40.71,77.244.224.50,35557,35762,-1,1564319811323,6,TCP,66,278
200.204.40.71,77.244.224.50,35557,35762,-1,1564319811323,6,TCP,66,279
200.204.40.71,77.244.224.50,35557,35762,-1,1564319811323,6,TCP,66,280
200.204.40.71,77.244.224.50,35557,35762,-1,1564319811328,6,TCP,66,281
16.162.117.109,77.244.224.50,35557,28002,-1,1564319811333,6,TCP,74,2
77.244.224.50,16.162.117.109,28002,35557,-1,1564319811335,6,TCP,66,3
77.244.224.50,16.162.117.109,28002,35557,520,1564319811336,6,TCP,586,4
16.162.117.109,77.244.224.50,35557,28002,138,1564319811351,6,TCP,204,5
16.162.117.109,77.244.224.50,35557,28002,-1,1564319811351,6,TCP,66,6
77.244.224.50,16.162.117.109,28002,35557,-1,1564319811419,6,TCP,66,7
77.244.224.50,16.162.117.109,28002,35557,-1,1564319811419,6,TCP,66,8
77.244.224.50,16.162.117.109,28002,35557,43,1564319811420,6,TCP,109,9
77.244.224.50,16.162.117.109,28002,35557,85,1564319811420,6,TCP,151,10
77.244.224.50,16.162.117.109,28002,35557,459,1564319811420,6,TCP,525,11
200.204.40.71,77.244.224.50,35557,35762,70,1564319811422,6,TCP,136,282
200.204.40.71,77.244.224.50,35557,35762,382,1564319811422,6,TCP,448,283
77.244.224.50,200.204.40.71,35762,35557,-1,1564319811424,6,TCP,66,284
16.162.117.109,77.244.224.50,35557,28002,-1,1564319811434,6,TCP,66,12
16.162.117.109,77.244.224.50,35557,28002,69,1564319811435,6,TCP,135,13
16.162.117.109,77.244.224.50,35557,28002,360,1564319811436,6,TCP,426,14
16.162.117.109,77.244.224.50,35557,28002,1045,1564319811436,6,TCP,1111,15
16.162.117.109,77.244.224.50,35557,28002,1448,1564319811436,6,TCP,1514,16
16.162.117.109,77.244.224.50,35557,28002,1448,1564319811436,6,TCP,1514,17
16.162.117.109,77.244.224.50,35557,28002,1448,1564319811436,6,TCP,1514,18
77.244.224.50,16.162.117.109,28002,35557,30,1564319811436,6,TCP,96,19
16.162.117.109,77.244.224.50,35557,28002,1448,1564319811436,6,TCP,1514,20
16.162.117.109,77.244.224.50,35557,28002,1448,1564319811436,6,TCP,1514,21
16.162.117.109,77.244.224.50,35557,28002,1448,1564319811437,6,TCP,1514,22
16.162.117.109,77.244.224.50,35557,28002,1448,1564319811437,6,TCP,1514,23
16.162.117.109,77.244.224.50,35557,28002,1448,1564319811437,6,TCP,1514,24
16.162.117.109,77.244.224.50,35557,28002,1448,1564319811437,6,TCP,1514,25
16.162.117.109,77.244.224.50,35557,28002,1174,1564319811437,6,TCP,1240,26
77.244.224.50,16.162.117.109,28002,35557,-1,1564319811440,6,TCP,78,27
77.244.224.50,16.162.117.109,28002,35557,-1,1564319811440,6,TCP,78,28
77.244.224.50,16.162.117.109,28002,35557,-1,1564319811440,6,TCP,78,29
77.244.224.50,16.162.117.109,28002,35557,-1,1564319811440,6,TCP,78,30
77.244.224.50,16.162.117.109,28002,35557,-1,1564319811441,6,TCP,78,31
77.244.224.50,16.162.117.109,28002,35557,-1,1564319811442,6,TCP,78,32
77.244.224.50,16.162.117.109,28002,35557,-1,1564319811442,6,TCP,78,33
77.244.224.50,16.162.117.109,28002,35557,-1,1564319811445,6,TCP,78,34
77.244.224.50,16.162.117.109,28002,35557,-1,1564319811445,6,TCP,78,35
77.244.224.50,16.162.117.109,28002,35557,-1,1564319811446,6,TCP,78,36
77.244.224.50,16.162.117.109,28002,35557,-1,1564319811446,6,TCP,78,37
16.162.117.109,77.244.224.50,35557,28002,360,1564319811455,6,TCP,426,38
77.244.224.50,16.162.117.109,28002,35557,-1,1564319811456,6,TCP,66,39
16.162.117.109,77.244.224.50,35557,28002,1448,1564319811493,6,TCP,1514,40
16.162.117.109,77.244.224.50,35557,28002,274,1564319811493,6,TCP,340,41
16.162.117.109,77.244.224.50,35557,28002,1448,1564319811493,6,TCP,1514,42
16.162.117.109,77.244.224.50,35557,28002,1448,1564319811493,6,TCP,1514,43
16.162.117.109,77.244.224.50,35557,28002,1448,1564319811493,6,TCP,1514,44
16.162.117.109,77.244.224.50,35557,28002,1448,1564319811493,6,TCP,1514,45
16.162.117.109,77.244.224.50,35557,28002,1448,1564319811493,6,TCP,1514,46
16.162.117.109,77.244.224.50,35557,28002,1448,1564319811493,6,TCP,1514,47
16.162.117.109,77.244.224.50,35557,28002,1448,1564319811493,6,TCP,1514,48
16.162.117.109,77.244.224.50,35557,28002,1448,1564319811493,6,TCP,1514,49
16.162.117.109,77.244.224.50,35557,28002,1448,1564319811493,6,TCP,1514,50
16.162.117.109,77.244.224.50,35557,28002,1448,1564319811493,6,TCP,1514,51
77.244.224.50,16.162.117.109,28002,35557,-1,1564319811498,6,TCP,66,52
77.244.224.50,16.162.117.109,28002,35557,-1,1564319811498,6,TCP,66,53
77.244.224.50,16.162.117.109,28002,35557,-1,1564319811498,6,TCP,66,54
77.244.224.50,16.162.117.109,28002,35557,-1,1564319811498,6,TCP,66,55
77.244.224.50,16.162.117.109,28002,35557,-1,1564319811498,6,TCP,66,56
77.244.224.50,16.162.117.109,28002,35557,-1,1564319811498,6,TCP,66,57
77.244.224.50,16.162.117.109,28002,35557,-1,1564319811501,6,TCP,66,58
77.244.224.50,16.162.117.109,28002,35557,-1,1564319811501,6,TCP,66,59
77.244.224.50,16.162.117.109,28002,35557,-1,1564319811501,6,TCP,66,60
77.244.224.50,16.162.117.109,28002,35557,-1,1564319811501,6,TCP,66,61
77.244.224.50,16.162.117.109,28002,35557,-1,1564319811501,6,TCP,66,62
16.162.117.109,77.244.224.50,35557,28002,1448,1564319811512,6,TCP,1514,63
16.162.117.109,77.244.224.50,35557,28002,1448,1564319811512,6,TCP,1514,64
16.162.117.109,77.244.224.50,35557,28002,1448,1564319811512,6,TCP,1514,65
16.162.117.109,77.244.224.50,35557,28002,1448,1564319811513,6,TCP,1514,66
16.162.117.109,77.244.224.50,35557,28002,1448,1564319811513,6,TCP,1514,67
16.162.117.109,77.244.224.50,35557,28002,1448,1564319811513,6,TCP,1514,68
16.162.117.109,77.244.224.50,35557,28002,1448,1564319811513,6,TCP,1514,69
16.162.117.109,77.244.224.50,35557,28002,1448,1564319811513,6,TCP,1514,70
16.162.117.109,77.244.224.50,35557,28002,1448,1564319811513,6,TCP,1514,71
16.162.117.109,77.244.224.50,35557,28002,1448,1564319811513,6,TCP,1514,72
77.244.224.50,16.162.117.109,28002,35557,-1,1564319811515,6,TCP,66,73
77.244.224.50,16.162.117.109,28002,35557,-1,1564319811515,6,TCP,66,74
77.244.224.50,16.162.117.109,28002,35557,-1,1564319811515,6,TCP,66,75
16.162.117.109,77.244.224.50,35557,28002,1448,1564319811516,6,TCP,1514,76
16.162.117.109,77.244.224.50,35557,28002,1448,1564319811516,6,TCP,1514,77
77.244.224.50,16.162.117.109,28002,35557,-1,1564319811517,6,TCP,66,78
77.244.224.50,16.162.117.109,28002,35557,-1,1564319811517,6,TCP,66,79
77.244.224.50,16.162.117.109,28002,35557,-1,1564319811517,6,TCP,66,80
77.244.224.50,16.162.117.109,28002,35557,-1,1564319811517,6,TCP,66,81
77.244.224.50,16.162.117.109,28002,35557,-1,1564319811517,6,TCP,66,82
200.204.40.71,77.244.224.50,35557,35762,753,1564319811518,6,TCP,819,285
77.244.224.50,16.162.117.109,28002,35557,-1,1564319811518,6,TCP,66,83
200.204.40.71,77.244.224.50,35557,35762,115,1564319811518,6,TCP,181,286
77.244.224.50,16.162.117.109,28002,35557,-1,1564319811519,6,TCP,66,84
200.204.40.71,77.244.224.50,35557,35762,75,1564319811519,6,TCP,141,287
200.204.40.71,77.244.224.50,35557,35762,66,1564319811519,6,TCP,132,288
200.204.40.71,77.244.224.50,35557,35762,177,1564319811520,6,TCP,243,289
200.204.40.71,77.244.224.50,35557,35762,31,1564319811520,6,TCP,97,290
200.204.40.71,77.244.224.50,35557,35762,39,1564319811520,6,TCP,105,291
16.162.117.109,77.244.224.50,35557,28002,1448,1564319811520,6,TCP,1514,85
200.204.40.71,77.244.224.50,35557,35762,162,1564319811520,6,TCP,228,292
16.162.117.109,77.244.224.50,35557,28002,1448,1564319811520,6,TCP,1514,86
77.244.224.50,16.162.117.109,28002,35557,-1,1564319811523,6,TCP,66,87
77.244.224.50,16.162.117.109,28002,35557,-1,1564319811523,6,TCP,66,88
77.244.224.50,200.204.40.71,35762,35557,-1,1564319811523,6,TCP,66,293
77.244.224.50,200.204.40.71,35762,35557,-1,1564319811523,6,TCP,66,294
77.244.224.50,200.204.40.71,35762,35557,-1,1564319811523,6,TCP,66,295
77.244.224.50,16.162.117.109,28002,35557,-1,1564319811523,6,TCP,66,89
16.162.117.109,77.244.224.50,35557,28002,1448,1564319811524,6,TCP,1514,90
16.162.117.109,77.244.224.50,35557,28002,1448,1564319811524,6,TCP,1514,91
77.244.224.50,16.162.117.109,28002,35557,-1,1564319811524,6,TCP,66,92
16.162.117.109,77.244.224.50,35557,28002,1448,1564319811524,6,TCP,1514,93
77.244.224.50,16.162.117.109,28002,35557,-1,1564319811526,6,TCP,66,94
77.244.224.50,16.162.117.109,28002,35557,-1,1564319811526,6,TCP,66,95
77.244.224.50,16.162.117.109,28002,35557,-1,1564319811526,6,TCP,66,96
16.162.117.109,77.244.224.50,35557,28002,1448,1564319811528,6,TCP,1514,97
16.162.117.109,77.244.224.50,35557,28002,1448,1564319811528,6,TCP,1514,98
77.244.224.50,200.204.40.71,35762,35557,39,1564319811529,6,TCP,105,296
77.244.224.50,16.162.117.109,28002,35557,-1,1564319811530,6,TCP,66,99
16.162.117.109,77.244.224.50,35557,28002,1448,1564319811532,6,TCP,1514,100
16.162.117.109,77.244.224.50,35557,28002,1448,1564319811533,6,TCP,1514,101
16.162.117.109,77.244.224.50,35557,28002,1448,1564319811533,6,TCP,1514,102
16.162.117.109,77.244.224.50,35557,28002,1448,1564319811533,6,TCP,1514,103
16.162.117.109,77.244.224.50,35557,28002,1448,1564319811534,6,TCP,1514,104
16.162.117.109,77.244.224.50,35557,28002,1448,1564319811534,6,TCP,1514,105
16.162.117.109,77.244.224.50,35557,28002,1448,1564319811534,6,TCP,1514,106
16.162.117.109,77.244.224.50,35557,28002,1448,1564319811534,6,TCP,1514,107
200.204.40.71,77.244.224.50,35557,35762,-1,1564319811534,6,TCP,66,297
16.162.117.109,77.244.224.50,35557,28002,1448,1564319811535,6,TCP,1514,108
16.162.117.109,77.244.224.50,35557,28002,1448,1564319811535,6,TCP,1514,109
16.162.117.109,77.244.224.50,35557,28002,1448,1564319811536,6,TCP,1514,110
16.162.117.109,77.244.224.50,35557,28002,1448,1564319811536,6,TCP,1514,111
16.162.117.109,77.244.224.50,35557,28002,1448,1564319811536,6,TCP,1514,112
77.244.224.50,16.162.117.109,28002,35557,-1,1564319811537,6,TCP,66,113
16.162.117.109,77.244.224.50,35557,28002,1448,1564319811537,6,TCP,1514,114
16.162.117.109,77.244.224.50,35557,28002,1448,1564319811537,6,TCP,1514,115
16.162.117.109,77.244.224.50,35557,28002,1448,1564319811538,6,TCP,1514,116
16.162.117.109,77.244.224.50,35557,28002,1448,1564319811538,6,TCP,1514,117
16.162.117.109,77.244.224.50,35557,28002,1448,1564319811538,6,TCP,1514,118
16.162.117.109,77.244.224.50,35557,28002,1448,1564319811538,6,TCP,1514,119
16.162.117.109,77.244.224.50,35557,28002,1448,1564319811539,6,TCP,1514,120
16.162.117.109,77.244.224.50,35557,28002,1448,1564319811539,6,TCP,1514,121
16.162.117.109,77.244.224.50,35557,28002,1448,1564319811539,6,TCP,1514,122
77.244.224.50,16.162.117.109,28002,35557,-1,1564319811540,6,TCP,66,123
16.162.117.109,77.244.224.50,35557,28002,1448,1564319811540,6,TCP,1514,124
16.162.117.109,77.244.224.50,35557,28002,1448,1564319811540,6,TCP,1514,125
16.162.117.109,77.244.224.50,35557,28002,1448,1564319811541,6,TCP,1514,126
16.162.117.109,77.244.224.50,35557,28002,1448,1564319811541,6,TCP,1514,127
16.162.117.109,77.244.224.50,35557,28002,1448,1564319811541,6,TCP,1514,128
16.162.117.109,77.244.224.50,35557,28002,1448,1564319811542,6,TCP,1514,129
16.162.117.109,77.244.224.50,35557,28002,1448,1564319811542,6,TCP,1514,130
16.162.117.109,77.244.224.50,35557,28002,1448,1564319811543,6,TCP,1514,131
16.162.117.109,77.244.224.50,35557,28002,1448,1564319811543,6,TCP,1514,132
16.162.117.109,77.244.224.50,35557,28002,1448,1564319811543,6,TCP,1514,133
16.162.117.109,77.244.224.50,35557,28002,1448,1564319811543,6,TCP,1514,134
16.162.117.109,77.244.224.50,35557,28002,1448,1564319811544,6,TCP,1514,135
16.162.117.109,77.244.224.50,35557,28002,1448,1564319811544,6,TCP,1514,136
16.162.117.109,77.244.224.50,35557,28002,1448,1564319811544,6,TCP,1514,137
16.162.117.109,77.244.224.50,35557,28002,1448,1564319811545,6,TCP,1514,138
16.162.117.109,77.244.224.50,35557,28002,1448,1564319811545,6,TCP,1514,139
77.244.224.50,16.162.117.109,28002,35557,-1,1564319811548,6,TCP,66,140
